loan_amnt,term_months,int_rate,installment,annual_inc,dti,fico_range_low,open_acc,revol_util,total_acc,grade,home_ownership,purpose,verification_status,emp_length,loan_to_income,installment_to_income,defaulted
16000.0,60.0,16.59,394.13,50000.0,32.69,700.0,5.0,79.1,20.0,D,RENT,debt_consolidation,Verified,10_plus,0.32,0.0946,1
10000.0,36.0,8.49,315.63,99000.0,7.5,665.0,7.0,81.2,18.0,B,MORTGAGE,debt_consolidation,Not Verified,10_plus,0.101,0.0383,1
6000.0,36.0,8.49,189.38,60000.0,8.12,660.0,6.0,33.9,14.0,B,RENT,other,Not Verified,9,0.1,0.0379,0
12000.0,60.0,14.85,284.54,52500.0,31.25,660.0,9.0,44.5,24.0,C,RENT,debt_consolidation,Verified,6,0.2286,0.065,1
7000.0,36.0,8.49,220.95,48000.0,4.28,665.0,13.0,11.3,33.0,B,RENT,debt_consolidation,Not Verified,10_plus,0.1458,0.0552,0
24000.0,36.0,14.85,830.21,120000.0,23.67,660.0,28.0,71.9,34.0,C,MORTGAGE,debt_consolidation,Verified,10_plus,0.2,0.083,0
6000.0,36.0,15.77,210.27,36000.0,18.5,675.0,7.0,60.0,35.0,D,MORTGAGE,debt_consolidation,Not Verified,7,0.1667,0.0701,1
28000.0,36.0,10.78,913.77,111000.0,18.31,660.0,5.0,82.9,14.0,B,RENT,credit_card,Source Verified,8,0.2523,0.0988,0
15000.0,36.0,17.27,536.81,50000.0,12.7,665.0,8.0,45.4,16.0,D,MORTGAGE,home_improvement,Not Verified,10_plus,0.3,0.1288,0
12000.0,36.0,9.8,386.09,55000.0,9.46,680.0,27.0,45.6,30.0,B,RENT,debt_consolidation,Source Verified,2,0.2182,0.0842,0
12000.0,36.0,9.17,382.55,52000.0,30.96,695.0,14.0,51.3,22.0,B,MORTGAGE,debt_consolidation,Verified,5,0.2308,0.0883,1
4000.0,36.0,7.91,125.18,70000.0,22.4,735.0,14.0,71.6,27.0,A,MORTGAGE,other,Not Verified,10_plus,0.0571,0.0215,0
14000.0,60.0,18.49,359.26,45000.0,17.44,665.0,9.0,35.6,13.0,D,RENT,small_business,Verified,5,0.3111,0.0958,0
20000.0,36.0,11.48,659.33,120000.0,37.69,705.0,13.0,48.4,15.0,B,RENT,moving,Verified,2,0.1667,0.0659,0
10000.0,36.0,6.49,306.45,90000.0,12.07,725.0,10.0,19.9,19.0,A,RENT,credit_card,Not Verified,lt_1,0.1111,0.0409,0
10000.0,36.0,11.99,332.1,30000.0,20.92,705.0,6.0,52.5,10.0,C,RENT,small_business,Source Verified,unknown,0.3333,0.1328,0
16000.0,60.0,7.91,323.74,65000.0,9.12,800.0,4.0,22.2,11.0,A,OWN,credit_card,Not Verified,1,0.2462,0.0598,0
15000.0,36.0,8.49,473.45,135000.0,25.04,690.0,8.0,13.3,42.0,B,MORTGAGE,major_purchase,Not Verified,4,0.1111,0.0421,0
9000.0,36.0,11.99,298.89,75000.0,28.98,710.0,21.0,32.8,37.0,C,OWN,medical,Not Verified,2,0.12,0.0478,0
19725.0,36.0,19.89,731.95,62000.0,29.44,665.0,10.0,59.6,16.0,E,RENT,debt_consolidation,Verified,6,0.3181,0.1417,0
4500.0,36.0,13.44,152.58,34150.0,27.35,705.0,7.0,77.1,10.0,C,RENT,small_business,Not Verified,1,0.1318,0.0536,0
15000.0,36.0,11.99,498.15,58000.0,27.83,685.0,13.0,53.6,25.0,C,RENT,debt_consolidation,Source Verified,lt_1,0.2586,0.1031,0
35000.0,60.0,18.49,898.13,120000.0,11.64,665.0,7.0,64.0,23.0,D,MORTGAGE,debt_consolidation,Verified,2,0.2917,0.0898,1
5000.0,36.0,5.32,150.58,80000.0,0.75,705.0,7.0,13.3,28.0,A,RENT,home_improvement,Source Verified,lt_1,0.0625,0.0226,0
32000.0,36.0,7.91,1001.44,100000.0,11.34,685.0,9.0,87.5,19.0,A,MORTGAGE,credit_card,Verified,10_plus,0.32,0.1202,0
5000.0,36.0,10.78,163.18,38200.0,4.69,710.0,10.0,56.5,11.0,B,RENT,debt_consolidation,Source Verified,lt_1,0.1309,0.0513,0
1050.0,36.0,15.77,36.8,21700.0,27.38,680.0,5.0,35.0,9.0,D,RENT,debt_consolidation,Not Verified,4,0.0484,0.0204,0
10000.0,36.0,9.8,321.74,54000.0,17.69,660.0,9.0,39.6,27.0,B,RENT,debt_consolidation,Source Verified,1,0.1852,0.0715,0
28075.0,36.0,13.99,959.41,110000.0,26.35,705.0,22.0,62.4,50.0,C,RENT,debt_consolidation,Source Verified,9,0.2552,0.1047,0
18000.0,36.0,12.88,605.46,120000.0,29.13,665.0,9.0,73.7,28.0,C,MORTGAGE,debt_consolidation,Verified,10_plus,0.15,0.0605,0
12000.0,36.0,12.88,403.64,38000.0,19.74,720.0,5.0,61.2,9.0,C,OWN,debt_consolidation,Source Verified,2,0.3158,0.1275,0
12000.0,36.0,11.48,395.6,45000.0,23.76,670.0,8.0,54.7,18.0,B,RENT,debt_consolidation,Verified,10_plus,0.2667,0.1055,0
5600.0,36.0,14.85,193.72,110000.0,34.74,690.0,17.0,39.9,28.0,C,MORTGAGE,other,Verified,9,0.0509,0.0211,0
3600.0,36.0,12.88,121.1,30000.0,27.72,705.0,8.0,37.1,22.0,C,OWN,debt_consolidation,Not Verified,5,0.12,0.0484,0
25000.0,36.0,8.49,789.08,102000.0,7.66,700.0,11.0,85.7,28.0,B,MORTGAGE,credit_card,Not Verified,8,0.2451,0.0928,0
11500.0,36.0,7.91,359.9,130200.0,21.56,710.0,16.0,81.8,58.0,A,MORTGAGE,debt_consolidation,Not Verified,10_plus,0.0883,0.0332,0
25000.0,36.0,5.32,752.87,195000.0,14.56,725.0,9.0,71.9,19.0,A,MORTGAGE,debt_consolidation,Not Verified,7,0.1282,0.0463,0
12000.0,36.0,12.88,403.64,48000.0,12.43,665.0,8.0,67.8,8.0,C,RENT,debt_consolidation,Source Verified,lt_1,0.25,0.1009,0
12000.0,36.0,11.48,395.6,40000.0,39.66,705.0,17.0,26.6,22.0,B,MORTGAGE,debt_consolidation,Verified,7,0.3,0.1187,0
6000.0,36.0,10.78,195.81,36500.0,19.14,675.0,6.0,26.8,9.0,B,MORTGAGE,debt_consolidation,Verified,6,0.1644,0.0644,0
15850.0,36.0,11.99,526.38,50000.0,21.08,730.0,5.0,72.5,12.0,C,RENT,debt_consolidation,Verified,10_plus,0.317,0.1263,0
27125.0,60.0,13.44,623.31,65000.0,37.65,685.0,27.0,58.9,33.0,C,MORTGAGE,debt_consolidation,Not Verified,8,0.4173,0.1151,1
20000.0,36.0,11.48,659.33,67400.0,16.45,705.0,13.0,31.6,25.0,B,RENT,credit_card,Not Verified,10_plus,0.2967,0.1174,0
6600.0,36.0,17.97,238.51,45000.0,32.56,665.0,22.0,60.9,25.0,D,RENT,debt_consolidation,Verified,2,0.1467,0.0636,0
15000.0,36.0,11.48,494.5,50000.0,13.66,670.0,22.0,58.8,30.0,B,RENT,debt_consolidation,Not Verified,3,0.3,0.1187,1
15000.0,60.0,11.99,333.6,75000.0,18.95,720.0,11.0,33.2,40.0,C,MORTGAGE,debt_consolidation,Not Verified,3,0.2,0.0534,0
23650.0,60.0,20.5,633.18,52560.0,36.64,665.0,21.0,81.0,37.0,E,RENT,debt_consolidation,Verified,10_plus,0.45,0.1446,1
18475.0,60.0,16.59,455.09,110000.0,12.75,690.0,9.0,35.6,18.0,D,RENT,debt_consolidation,Not Verified,8,0.168,0.0496,0
10000.0,60.0,14.85,237.12,78000.0,27.0,670.0,10.0,59.7,28.0,C,RENT,debt_consolidation,Not Verified,10_plus,0.1282,0.0365,1
16000.0,36.0,14.85,553.48,120000.0,8.51,670.0,10.0,66.2,24.0,C,MORTGAGE,debt_consolidation,Not Verified,10_plus,0.1333,0.0553,0
9375.0,36.0,14.85,324.3,80000.0,9.74,710.0,5.0,85.0,13.0,C,RENT,credit_card,Verified,3,0.1172,0.0486,0
18675.0,36.0,8.49,589.44,55000.0,30.98,800.0,9.0,12.0,26.0,B,MORTGAGE,debt_consolidation,Not Verified,10_plus,0.3395,0.1286,0
5000.0,36.0,12.88,168.19,49500.0,13.81,680.0,7.0,13.2,26.0,C,OWN,debt_consolidation,Verified,10_plus,0.101,0.0408,0
5000.0,36.0,11.48,164.84,65000.0,13.74,745.0,9.0,13.5,30.0,B,RENT,debt_consolidation,Source Verified,6,0.0769,0.0304,1
5000.0,36.0,12.88,168.19,30000.0,5.52,670.0,5.0,66.8,10.0,C,RENT,debt_consolidation,Source Verified,5,0.1667,0.0673,0
14000.0,60.0,13.99,325.69,36000.0,17.43,665.0,9.0,62.3,23.0,C,MORTGAGE,debt_consolidation,Verified,5,0.3889,0.1086,0
14400.0,36.0,8.49,454.51,82000.0,11.67,695.0,9.0,45.7,19.0,B,RENT,debt_consolidation,Not Verified,10_plus,0.1756,0.0665,0
5000.0,36.0,5.32,150.58,250000.0,23.23,760.0,41.0,25.4,62.0,A,MORTGAGE,major_purchase,Verified,4,0.02,0.0072,0
3000.0,36.0,10.78,97.91,17000.0,16.6,695.0,9.0,35.5,10.0,B,RENT,debt_consolidation,Not Verified,8,0.1765,0.0691,1
8500.0,36.0,8.49,268.29,40000.0,12.81,745.0,9.0,19.7,25.0,B,MORTGAGE,debt_consolidation,Not Verified,10_plus,0.2125,0.0805,0
16000.0,36.0,5.32,481.84,75000.0,11.69,795.0,22.0,10.4,50.0,A,MORTGAGE,debt_consolidation,Not Verified,10_plus,0.2133,0.0771,0
4300.0,36.0,10.78,140.33,45000.0,1.97,680.0,4.0,31.1,9.0,B,RENT,debt_consolidation,Source Verified,4,0.0956,0.0374,0
14050.0,36.0,10.78,458.52,44000.0,13.34,675.0,9.0,35.0,26.0,B,RENT,debt_consolidation,Not Verified,4,0.3193,0.1251,0
32000.0,36.0,6.99,987.93,144542.0,20.5,690.0,25.0,71.0,33.0,A,MORTGAGE,credit_card,Verified,10_plus,0.2214,0.082,0
15000.0,36.0,11.48,494.5,61000.0,7.4,700.0,13.0,55.2,31.0,B,RENT,debt_consolidation,Source Verified,3,0.2459,0.0973,0
5000.0,36.0,6.49,153.23,72000.0,19.9,725.0,10.0,8.6,23.0,A,MORTGAGE,debt_consolidation,Not Verified,10_plus,0.0694,0.0255,0
15000.0,60.0,18.99,389.03,42000.0,25.0,700.0,9.0,51.2,37.0,E,RENT,debt_consolidation,Source Verified,10_plus,0.3571,0.1112,1
11200.0,36.0,7.49,348.34,65000.0,17.67,695.0,10.0,4.8,23.0,A,RENT,home_improvement,Source Verified,5,0.1723,0.0643,0
21000.0,36.0,5.32,632.42,218000.0,16.64,700.0,16.0,45.0,40.0,A,MORTGAGE,credit_card,Verified,4,0.0963,0.0348,0
13225.0,60.0,25.09,388.87,45000.0,22.21,665.0,15.0,45.2,32.0,F,RENT,credit_card,Not Verified,4,0.2939,0.1037,1
21000.0,36.0,15.77,735.92,200000.0,13.72,675.0,19.0,60.1,30.0,D,MORTGAGE,debt_consolidation,Not Verified,10_plus,0.105,0.0442,0
12000.0,36.0,13.99,410.08,52200.0,8.92,675.0,11.0,58.0,15.0,C,RENT,credit_card,Verified,8,0.2299,0.0943,0
24000.0,36.0,12.88,807.27,105000.0,15.42,665.0,10.0,45.0,13.0,C,OWN,debt_consolidation,Source Verified,10_plus,0.2286,0.0923,1
15000.0,36.0,14.85,518.88,44000.0,29.71,705.0,14.0,43.4,28.0,C,MORTGAGE,debt_consolidation,Verified,2,0.3409,0.1415,0
8500.0,36.0,6.99,262.42,60000.0,12.38,690.0,9.0,52.0,17.0,A,OWN,debt_consolidation,Not Verified,10_plus,0.1417,0.0525,0
10000.0,60.0,17.97,253.78,140000.0,30.85,695.0,21.0,55.5,54.0,D,RENT,moving,Verified,10_plus,0.0714,0.0218,1
6500.0,36.0,9.8,209.13,90000.0,22.12,670.0,15.0,27.3,25.0,B,MORTGAGE,debt_consolidation,Verified,2,0.0722,0.0279,0
10000.0,36.0,6.99,308.73,70000.0,2.91,695.0,6.0,32.4,7.0,A,RENT,debt_consolidation,Not Verified,6,0.1429,0.0529,0
24000.0,60.0,14.85,569.08,100000.0,21.73,705.0,10.0,44.2,23.0,C,MORTGAGE,credit_card,Not Verified,10_plus,0.24,0.0683,0
20000.0,36.0,7.91,625.9,45000.0,21.01,680.0,9.0,43.8,17.0,A,OWN,debt_consolidation,Source Verified,5,0.4444,0.1669,0
15000.0,36.0,6.49,459.67,45000.0,15.25,725.0,17.0,37.1,31.0,A,OWN,credit_card,Not Verified,8,0.3333,0.1226,1
18000.0,36.0,12.88,605.46,85000.0,14.26,685.0,11.0,78.0,28.0,C,RENT,debt_consolidation,Verified,lt_1,0.2118,0.0855,0
14400.0,36.0,11.99,478.22,65000.0,9.29,665.0,12.0,67.1,34.0,C,RENT,credit_card,Source Verified,3,0.2215,0.0883,1
35000.0,36.0,13.44,1186.72,130000.0,20.64,710.0,17.0,38.7,22.0,C,RENT,debt_consolidation,Source Verified,1,0.2692,0.1095,0
3325.0,36.0,17.97,120.16,57000.0,27.6,695.0,4.0,5.1,9.0,D,RENT,debt_consolidation,Verified,2,0.0583,0.0253,0
24000.0,36.0,14.85,830.21,65000.0,15.92,660.0,12.0,26.7,38.0,C,MORTGAGE,major_purchase,Source Verified,10_plus,0.3692,0.1533,0
2500.0,36.0,16.59,88.63,30000.0,10.96,675.0,5.0,25.6,7.0,D,RENT,other,Source Verified,3,0.0833,0.0355,0
17800.0,36.0,15.77,623.78,71000.0,14.01,660.0,7.0,70.2,15.0,D,MORTGAGE,major_purchase,Not Verified,4,0.2507,0.1054,0
35000.0,36.0,13.44,1186.72,160000.0,11.19,685.0,10.0,76.0,19.0,C,MORTGAGE,debt_consolidation,Verified,1,0.2188,0.089,0
16975.0,60.0,22.45,473.19,47160.0,7.74,730.0,6.0,42.2,16.0,F,RENT,medical,Not Verified,3,0.3599,0.1204,0
15000.0,36.0,13.99,512.6,72100.0,31.57,690.0,21.0,22.4,36.0,C,RENT,debt_consolidation,Verified,10_plus,0.208,0.0853,1
16000.0,36.0,7.49,497.63,82500.0,28.48,705.0,28.0,31.4,39.0,A,MORTGAGE,debt_consolidation,Not Verified,1,0.1939,0.0724,0
11000.0,36.0,9.17,350.67,106000.0,15.68,660.0,9.0,60.7,25.0,B,RENT,credit_card,Source Verified,10_plus,0.1038,0.0397,0
4500.0,36.0,9.17,143.46,30000.0,17.6,675.0,6.0,67.9,12.0,B,RENT,credit_card,Source Verified,10_plus,0.15,0.0574,0
20000.0,36.0,9.8,643.47,59120.0,30.59,695.0,10.0,62.6,22.0,B,MORTGAGE,credit_card,Source Verified,10_plus,0.3383,0.1306,0
8000.0,36.0,9.8,257.39,45000.0,34.47,675.0,18.0,60.4,39.0,B,MORTGAGE,credit_card,Verified,10_plus,0.1778,0.0686,1
7000.0,36.0,11.99,232.47,51000.0,3.39,660.0,22.0,65.0,38.0,C,RENT,credit_card,Not Verified,8,0.1373,0.0547,0
5000.0,36.0,7.49,155.51,52000.0,6.14,760.0,9.0,14.0,13.0,A,MORTGAGE,other,Not Verified,4,0.0962,0.0359,0
14000.0,36.0,6.99,432.22,125000.0,10.8,765.0,15.0,29.0,33.0,A,MORTGAGE,debt_consolidation,Not Verified,10_plus,0.112,0.0415,0
20000.0,36.0,11.48,659.33,50000.0,21.39,705.0,10.0,72.2,11.0,B,OWN,debt_consolidation,Verified,unknown,0.4,0.1582,0
26400.0,36.0,16.59,935.86,60000.0,27.58,665.0,12.0,97.1,20.0,D,RENT,debt_consolidation,Source Verified,lt_1,0.44,0.1872,0
10000.0,36.0,11.48,329.67,52000.0,15.46,685.0,11.0,86.3,17.0,B,MORTGAGE,debt_consolidation,Not Verified,10_plus,0.1923,0.0761,0
32725.0,60.0,28.49,1028.62,86000.0,18.03,660.0,20.0,62.8,27.0,G,MORTGAGE,debt_consolidation,Source Verified,lt_1,0.3805,0.1435,0
20000.0,36.0,7.91,625.9,80000.0,23.22,675.0,14.0,55.3,24.0,A,MORTGAGE,debt_consolidation,Not Verified,unknown,0.25,0.0939,0
7000.0,36.0,6.99,216.11,55000.0,3.62,765.0,12.0,12.4,27.0,A,MORTGAGE,debt_consolidation,Verified,8,0.1273,0.0472,0
22000.0,36.0,11.48,725.27,65000.0,15.77,730.0,6.0,8.7,20.0,B,MORTGAGE,home_improvement,Not Verified,10_plus,0.3385,0.1339,0
16000.0,36.0,5.32,481.84,51000.0,19.08,755.0,17.0,21.3,31.0,A,MORTGAGE,other,Not Verified,10_plus,0.3137,0.1134,0
6000.0,36.0,17.97,216.83,75000.0,10.64,665.0,6.0,39.0,14.0,D,MORTGAGE,other,Not Verified,lt_1,0.08,0.0347,0
12000.0,60.0,11.99,266.88,83600.0,34.22,670.0,12.0,92.7,22.0,C,MORTGAGE,credit_card,Not Verified,10_plus,0.1435,0.0383,0
2700.0,36.0,11.99,89.67,52000.0,9.58,695.0,7.0,18.8,7.0,C,RENT,credit_card,Source Verified,2,0.0519,0.0207,0
7000.0,36.0,11.48,230.77,66000.0,11.69,660.0,5.0,98.0,12.0,B,RENT,debt_consolidation,Verified,1,0.1061,0.042,0
10775.0,36.0,11.99,357.84,28000.0,27.43,705.0,13.0,57.0,16.0,C,OWN,credit_card,Source Verified,10_plus,0.3848,0.1534,0
10000.0,36.0,6.49,306.45,160000.0,11.69,705.0,12.0,48.4,34.0,A,MORTGAGE,debt_consolidation,Not Verified,10_plus,0.0625,0.023,0
10000.0,36.0,6.99,308.73,150000.0,6.54,735.0,6.0,48.0,22.0,A,MORTGAGE,debt_consolidation,Not Verified,7,0.0667,0.0247,0
11000.0,36.0,14.85,380.52,48000.0,16.95,660.0,7.0,75.3,21.0,C,RENT,credit_card,Verified,1,0.2292,0.0951,0
12000.0,36.0,6.49,367.74,61500.0,22.81,725.0,6.0,83.4,21.0,A,MORTGAGE,debt_consolidation,Source Verified,7,0.1951,0.0718,0
2000.0,36.0,10.78,65.27,66000.0,8.55,675.0,13.0,28.1,44.0,B,RENT,vacation,Not Verified,10_plus,0.0303,0.0119,0
10000.0,36.0,9.17,318.79,70000.0,14.61,705.0,9.0,28.2,25.0,B,MORTGAGE,credit_card,Not Verified,8,0.1429,0.0546,0
16000.0,36.0,6.99,493.97,60000.0,26.94,755.0,11.0,44.3,32.0,A,MORTGAGE,debt_consolidation,Not Verified,10_plus,0.2667,0.0988,0
6000.0,36.0,14.85,207.56,35000.0,13.1,665.0,4.0,73.0,34.0,C,MORTGAGE,debt_consolidation,Source Verified,unknown,0.1714,0.0712,0
12000.0,36.0,7.91,375.54,104000.0,5.55,690.0,18.0,39.4,33.0,A,MORTGAGE,debt_consolidation,Not Verified,10_plus,0.1154,0.0433,0
30000.0,60.0,13.44,689.37,125000.0,9.15,720.0,8.0,21.7,21.0,C,MORTGAGE,credit_card,Source Verified,10_plus,0.24,0.0662,1
16000.0,36.0,10.78,522.16,98000.0,6.97,705.0,12.0,27.6,21.0,B,RENT,debt_consolidation,Verified,unknown,0.1633,0.0639,0
19000.0,36.0,16.59,673.54,38000.0,20.13,700.0,5.0,60.7,8.0,D,RENT,debt_consolidation,Not Verified,10_plus,0.5,0.2127,0
21000.0,60.0,12.88,476.53,83000.0,16.05,665.0,14.0,48.8,38.0,C,RENT,credit_card,Not Verified,10_plus,0.253,0.0689,0
28000.0,36.0,6.99,864.44,131000.0,32.37,705.0,21.0,66.5,37.0,A,MORTGAGE,credit_card,Not Verified,10_plus,0.2137,0.0792,1
5500.0,36.0,8.49,173.6,72800.0,16.63,665.0,6.0,36.8,26.0,B,RENT,car,Source Verified,1,0.0755,0.0286,0
7450.0,36.0,19.48,274.9,20000.0,22.61,660.0,20.0,28.4,47.0,E,MORTGAGE,home_improvement,Source Verified,5,0.3725,0.1649,1
18000.0,60.0,19.48,471.7,45000.0,15.36,685.0,10.0,57.2,26.0,E,MORTGAGE,home_improvement,Verified,5,0.4,0.1258,0
16000.0,60.0,11.99,355.84,44096.0,34.57,675.0,12.0,53.1,32.0,C,OWN,debt_consolidation,Not Verified,4,0.3628,0.0968,0
20000.0,60.0,11.99,444.79,67500.0,13.44,725.0,6.0,90.1,16.0,C,RENT,debt_consolidation,Not Verified,10_plus,0.2963,0.0791,0
31325.0,36.0,14.85,1083.6,190000.0,25.86,660.0,24.0,32.6,69.0,C,MORTGAGE,debt_consolidation,Verified,3,0.1649,0.0684,0
22425.0,36.0,13.99,766.33,51000.0,22.61,725.0,11.0,20.9,33.0,C,RENT,debt_consolidation,Source Verified,3,0.4397,0.1803,1
20000.0,60.0,15.77,483.93,109000.0,11.13,665.0,10.0,48.5,18.0,D,MORTGAGE,debt_consolidation,Not Verified,4,0.1835,0.0533,0
20000.0,36.0,18.49,727.98,64000.0,35.25,665.0,13.0,90.2,20.0,D,RENT,debt_consolidation,Verified,lt_1,0.3125,0.1365,0
12000.0,60.0,9.17,250.1,55000.0,14.97,690.0,15.0,14.3,33.0,B,MORTGAGE,debt_consolidation,Source Verified,1,0.2182,0.0546,0
8500.0,36.0,7.49,264.37,36000.0,30.03,700.0,6.0,73.6,11.0,A,MORTGAGE,credit_card,Source Verified,10_plus,0.2361,0.0881,0
16800.0,36.0,8.49,530.26,40000.0,30.9,705.0,14.0,62.1,28.0,B,OWN,debt_consolidation,Verified,5,0.42,0.1591,0
10800.0,60.0,19.48,283.02,30000.0,29.96,670.0,21.0,10.4,30.0,E,OWN,debt_consolidation,Not Verified,1,0.36,0.1132,1
12000.0,36.0,7.91,375.54,55000.0,26.19,705.0,23.0,39.8,47.0,A,RENT,credit_card,Not Verified,5,0.2182,0.0819,0
2100.0,36.0,10.78,68.54,28000.0,21.13,670.0,9.0,59.8,33.0,B,MORTGAGE,debt_consolidation,Verified,10_plus,0.075,0.0294,0
5700.0,36.0,9.17,181.71,13000.0,24.28,705.0,11.0,38.5,17.0,B,RENT,debt_consolidation,Not Verified,unknown,0.4385,0.1677,0
6025.0,36.0,12.88,202.66,29000.0,34.89,670.0,16.0,69.7,27.0,C,RENT,debt_consolidation,Source Verified,3,0.2078,0.0839,0
14000.0,36.0,7.91,438.13,126500.0,9.06,760.0,12.0,25.1,32.0,A,MORTGAGE,debt_consolidation,Not Verified,2,0.1107,0.0416,0
25000.0,60.0,7.91,505.84,120000.0,14.86,720.0,18.0,38.1,35.0,A,MORTGAGE,debt_consolidation,Not Verified,2,0.2083,0.0506,0
30000.0,60.0,13.99,697.9,100000.0,10.75,775.0,12.0,20.5,25.0,C,OWN,major_purchase,Verified,lt_1,0.3,0.0837,1
12000.0,36.0,12.88,403.64,75000.0,12.7,660.0,11.0,58.2,23.0,C,RENT,debt_consolidation,Verified,10_plus,0.16,0.0646,0
28000.0,60.0,14.85,663.92,75000.0,23.58,720.0,9.0,73.8,14.0,C,MORTGAGE,credit_card,Verified,3,0.3733,0.1062,0
15000.0,60.0,17.27,374.97,33280.0,29.82,660.0,13.0,67.0,18.0,D,RENT,debt_consolidation,Verified,lt_1,0.4507,0.1352,1
10000.0,36.0,11.99,332.1,30000.0,19.32,675.0,8.0,51.2,18.0,C,MORTGAGE,credit_card,Verified,10_plus,0.3333,0.1328,1
16000.0,36.0,7.49,497.63,49000.0,27.87,710.0,17.0,66.6,30.0,A,RENT,credit_card,Not Verified,1,0.3265,0.1219,0
3825.0,36.0,14.85,132.32,30000.0,7.08,670.0,7.0,32.0,14.0,C,MORTGAGE,debt_consolidation,Not Verified,3,0.1275,0.0529,1
29000.0,36.0,6.49,888.69,110000.0,7.79,805.0,10.0,9.6,14.0,A,RENT,major_purchase,Not Verified,lt_1,0.2636,0.0969,0
21600.0,36.0,10.78,704.91,48000.0,18.5,700.0,12.0,55.0,21.0,B,MORTGAGE,debt_consolidation,Verified,5,0.45,0.1762,0
9050.0,36.0,9.17,288.51,42000.0,21.25,700.0,11.0,47.2,18.0,B,MORTGAGE,debt_consolidation,Not Verified,3,0.2155,0.0824,0
6600.0,36.0,7.91,206.55,150000.0,9.66,695.0,9.0,11.3,34.0,A,MORTGAGE,home_improvement,Not Verified,10_plus,0.044,0.0165,0
12000.0,36.0,15.77,420.53,52000.0,5.73,675.0,9.0,80.4,21.0,D,OWN,house,Verified,4,0.2308,0.097,0
15000.0,60.0,9.17,312.62,40000.0,13.05,735.0,16.0,13.2,25.0,B,RENT,debt_consolidation,Not Verified,10_plus,0.375,0.0938,0
8000.0,36.0,7.91,250.36,45960.0,8.85,700.0,9.0,35.1,11.0,A,RENT,major_purchase,Source Verified,lt_1,0.1741,0.0654,0
5000.0,36.0,13.99,170.87,52000.0,29.22,665.0,6.0,96.6,9.0,C,RENT,debt_consolidation,Not Verified,10_plus,0.0962,0.0394,0
28000.0,36.0,16.59,992.58,105000.0,16.3,680.0,15.0,59.4,30.0,D,OWN,debt_consolidation,Source Verified,2,0.2667,0.1134,0
12000.0,36.0,7.49,373.22,55000.0,25.88,700.0,13.0,79.4,21.0,A,MORTGAGE,credit_card,Source Verified,4,0.2182,0.0814,0
25000.0,36.0,5.32,752.87,90000.0,14.88,740.0,14.0,29.8,39.0,A,MORTGAGE,debt_consolidation,Not Verified,10_plus,0.2778,0.1004,0
30000.0,36.0,14.85,1037.76,100000.0,10.79,670.0,6.0,87.6,10.0,C,RENT,debt_consolidation,Verified,3,0.3,0.1245,0
3600.0,36.0,9.8,115.83,30000.0,11.08,660.0,20.0,69.4,31.0,B,RENT,debt_consolidation,Source Verified,lt_1,0.12,0.0463,0
6525.0,36.0,15.77,228.66,30000.0,8.44,675.0,9.0,55.7,14.0,D,RENT,debt_consolidation,Verified,lt_1,0.2175,0.0915,0
18000.0,60.0,20.5,481.92,52000.0,22.29,660.0,12.0,79.8,17.0,E,RENT,debt_consolidation,Source Verified,2,0.3462,0.1112,1
2000.0,36.0,10.78,65.27,55000.0,16.15,670.0,7.0,60.7,10.0,B,MORTGAGE,debt_consolidation,Source Verified,8,0.0364,0.0142,0
27425.0,36.0,16.59,972.19,79500.0,29.71,680.0,26.0,47.0,45.0,D,RENT,credit_card,Source Verified,lt_1,0.345,0.1467,0
32000.0,36.0,11.99,1062.71,88000.0,22.48,695.0,9.0,95.8,20.0,C,RENT,credit_card,Verified,2,0.3636,0.1449,0
24000.0,60.0,19.48,628.93,105000.0,27.33,670.0,26.0,72.7,45.0,E,MORTGAGE,debt_consolidation,Source Verified,10_plus,0.2286,0.0719,0
10000.0,36.0,8.49,315.63,120000.0,9.44,695.0,28.0,31.3,34.0,B,RENT,debt_consolidation,Not Verified,lt_1,0.0833,0.0316,0
16800.0,36.0,9.17,535.57,50000.0,27.27,720.0,17.0,30.2,43.0,B,RENT,debt_consolidation,Not Verified,6,0.336,0.1285,0
4000.0,36.0,14.85,138.37,90000.0,9.48,705.0,8.0,46.3,11.0,C,MORTGAGE,home_improvement,Verified,10_plus,0.0444,0.0184,0
25950.0,60.0,18.99,673.02,59000.0,20.93,700.0,14.0,54.4,29.0,E,MORTGAGE,debt_consolidation,Source Verified,10_plus,0.4398,0.1369,0
9600.0,36.0,17.27,343.56,53000.0,30.27,690.0,16.0,38.3,24.0,D,OWN,debt_consolidation,Source Verified,10_plus,0.1811,0.0778,0
17500.0,36.0,12.88,588.64,95700.0,10.09,665.0,10.0,75.0,29.0,C,OWN,debt_consolidation,Source Verified,10_plus,0.1829,0.0738,0
10000.0,36.0,9.17,318.79,40000.0,19.62,660.0,8.0,62.2,24.0,B,OWN,credit_card,Source Verified,9,0.25,0.0956,0
25000.0,36.0,6.99,771.82,95200.0,34.58,750.0,27.0,42.8,40.0,A,MORTGAGE,debt_consolidation,Not Verified,4,0.2626,0.0973,0
25000.0,36.0,13.44,847.66,88000.0,14.47,675.0,12.0,46.6,32.0,C,MORTGAGE,credit_card,Not Verified,4,0.2841,0.1156,0
